rating,isbn,author_url,year,genre_urls,name,author
4.02,0425267067,https://www.goodreads.com/author/show/24978.Maya_Banks,2013.0,/genres/romance|/genres/adult-fiction|/genres/erotica|/genres/erotica|/genres/bdsm|/genres/romance|/genres/erotic-romance|/genres/romance|/genres/contemporary-romance|/genres/contemporary|/genres/adult|/genres/erotica|/genres/menage|/genres/fiction|/genres/new-adult,"Fever (Breathless, #2)",Maya Banks
4.01,0147712556,https://www.goodreads.com/author/show/903.Homer,-800.0,/genres/classics|/genres/fantasy|/genres/mythology|/genres/fantasy|/genres/academic|/genres/school|/genres/adventure|/genres/classics|/genres/classic-literature|/genres/literature|/genres/ancient|/genres/young-adult|/genres/high-school|/genres/poetry|/genres/novels,The Iliad/The Odyssey,Homer
4.01,014044789X,https://www.goodreads.com/author/show/1127.Ovid,8.0,/genres/poetry|/genres/fiction|/genres/literature|/genres/fantasy|/genres/academic|/genres/school|/genres/literature|/genres/ancient|/genres/classics|/genres/classic-literature|/genres/philosophy|/genres/roman|/genres/academic|/genres/read-for-school,Metamorphoses,Ovid
4.01,0486455599,https://www.goodreads.com/author/show/1315.Louisa_May_Alcott,1874.0,/genres/classics|/genres/fiction|/genres/young-adult|/genres/historical-fiction|/genres/childrens|/genres/childrens|/genres/juvenile|/genres/literature|/genres/literature|/genres/19th-century,Eight Cousins,Louisa May Alcott
4.01,0898702682,https://www.goodreads.com/author/show/1244.Mark_Twain,1883.0,/genres/classics|/genres/historical-fiction|/genres/fiction|/genres/literature|/genres/book-club|/genres/religion|/genres/cultural|/genres/france|/genres/literature|/genres/american|/genres/christianity|/genres/catholic|/genres/novels,Joan of Arc,Mark Twain
4.01,1573922587,https://www.goodreads.com/author/show/7084.Karl_Marx,1932.0,/genres/philosophy|/genres/politics|/genres/sociology|/genres/non-fiction|/genres/philosophy|/genres/theory|/genres/history|/genres/classics|/genres/economics|/genres/european-literature|/genres/german-literature|/genres/academic,The German Ideology,Karl Marx
4.01,1585424579,https://www.goodreads.com/author/show/214546.G_I_Gurdjieff,1950.0,/genres/philosophy|/genres/fiction|/genres/spirituality|/genres/religion|/genres/literature|/genres/science-fiction|/genres/classics|/genres/occult|/genres/religion|/genres/esoterica|/genres/fantasy,Beelzebub's Tales to His Grandson,G I Gurdjieff
4.01,0618565868,https://www.goodreads.com/author/show/3506.Carson_McCullers,1951.0,/genres/fiction|/genres/short-stories|/genres/classics|/genres/gothic|/genres/southern-gothic|/genres/american|/genres/southern|/genres/literature|/genres/american|/genres/literature|/genres/literary-fiction,The Ballad of the Sad CafÃ© and Other Stories,Carson McCullers
4.01,0874778883,https://www.goodreads.com/author/show/38329.Heinrich_Harrer,1952.0,/genres/travel|/genres/non-fiction|/genres/history|/genres/biography|/genres/adventure|/genres/autobiography|/genres/memoir|/genres/cultural|/genres/asia|/genres/religion|/genres/buddhism|/genres/biography|/genres/autobiography|/genres/cultural|/genres/china,Seven Years in Tibet,Heinrich Harrer
4.01,-1,https://www.goodreads.com/author/show/8076193._,1964.0,/genres/religion|/genres/islam|/genres/religion|/genres/philosophy,ÙØ¹Ø§ÙÙ ÙÙ Ø§ÙØ·Ø±ÙÙ, 
4.01,0679745580,https://www.goodreads.com/author/show/431149.Truman_Capote,1965.0,/genres/non-fiction|/genres/classics|/genres/crime|/genres/true-crime|/genres/mystery|/genres/crime|/genres/history|/genres/mystery|/genres/book-club|/genres/literature,In Cold Blood,Truman Capote
4.01,0449213447,https://www.goodreads.com/author/show/7385.Chaim_Potok,1967.0,/genres/fiction|/genres/classics|/genres/young-adult|/genres/historical-fiction|/genres/literature|/genres/jewish|/genres/religion|/genres/literature|/genres/academic|/genres/school|/genres/book-club|/genres/novels,The Chosen,Chaim Potok
4.01,0385333846,https://www.goodreads.com/author/show/2778055.Kurt_Vonnegut,1969.0,/genres/fiction|/genres/classics|/genres/science-fiction|/genres/literature|/genres/war|/genres/historical-fiction|/genres/novels|/genres/fantasy|/genres/literature|/genres/american|/genres/humor,Slaughterhouse-Five,Kurt Vonnegut
4.01,0553381571,https://www.goodreads.com/author/show/6942.Pat_Conroy,1969.0,/genres/fiction|/genres/american|/genres/southern|/genres/book-club|/genres/education|/genres/biography-memoir|/genres/teaching|/genres/novels|/genres/literature|/genres/classics|/genres/adult,The Water Is Wide,Pat Conroy
4.01,0060932147,https://www.goodreads.com/author/show/6343.Milan_Kundera,1978.0,/genres/fiction|/genres/european-literature|/genres/czech-literature|/genres/literature|/genres/novels|/genres/philosophy|/genres/short-stories|/genres/classics|/genres/contemporary,The Book of Laughter and Forgetting,Milan Kundera
4.01,0679734120,https://www.goodreads.com/author/show/157249.William_Wharton,1978.0,/genres/fiction|/genres/classics|/genres/war|/genres/literature|/genres/american|/genres/contemporary|/genres/novels|/genres/literary-fiction|/genres/psychology|/genres/mental-health|/genres/mental-illness|/genres/drama,Birdy,William Wharton
4.01,006095955X,https://www.goodreads.com/author/show/70766.Peter_Jenkins,1979.0,/genres/non-fiction|/genres/autobiography|/genres/memoir|/genres/biography|/genres/nature|/genres/outdoors|/genres/book-club|/genres/travel|/genres/travel|/genres/walking|/genres/biography-memoir|/genres/environment|/genres/nature|/genres/literature|/genres/american,A Walk Across America,Peter Jenkins
4.01,0345298349,https://www.goodreads.com/author/show/8258.Martin_Cruz_Smith,1980.0,/genres/mystery|/genres/fiction|/genres/thriller|/genres/mystery|/genres/crime|/genres/cultural|/genres/russia|/genres/thriller|/genres/mystery-thriller|/genres/spy-thriller|/genres/espionage|/genres/suspense|/genres/mystery|/genres/detective,"Gorky Park (Arkady Renko, #1)",Martin Cruz Smith
4.01,0441004016,https://www.goodreads.com/author/show/8835.Tim_Powers,1983.0,/genres/fantasy|/genres/science-fiction|/genres/science-fiction|/genres/steampunk|/genres/fiction|/genres/science-fiction|/genres/time-travel|/genres/historical-fiction|/genres/science-fiction-fantasy|/genres/adventure|/genres/fantasy|/genres/urban-fantasy|/genres/science-fiction|/genres/alternate-history,The Anubis Gates,Tim Powers
4.01,0451458222,https://www.goodreads.com/author/show/60177.Guy_Gavriel_Kay,1984.0,/genres/fantasy|/genres/fiction|/genres/science-fiction-fantasy|/genres/cultural|/genres/canada|/genres/fantasy|/genres/high-fantasy|/genres/fantasy|/genres/epic-fantasy|/genres/science-fiction|/genres/adult|/genres/book-club|/genres/epic,"The Summer Tree (The Fionavar Tapestry, #1)",Guy Gavriel Kay
4.01,0345476883,https://www.goodreads.com/author/show/7577.Anne_Rice,1985.0,/genres/horror|/genres/paranormal|/genres/vampires|/genres/fantasy|/genres/fiction|/genres/fantasy|/genres/paranormal|/genres/fantasy|/genres/supernatural|/genres/fantasy|/genres/urban-fantasy|/genres/gothic|/genres/adult|/genres/science-fiction-fantasy,"The Vampire Lestat (The Vampire Chronicles, #2)",Anne Rice
4.01,0312368577,https://www.goodreads.com/author/show/106.Madeleine_L_Engle,1985.0,/genres/fantasy|/genres/young-adult|/genres/fiction|/genres/science-fiction|/genres/childrens|/genres/classics|/genres/science-fiction|/genres/time-travel|/genres/science-fiction-fantasy|/genres/young-adult|/genres/teen|/genres/historical-fiction,"Many Waters (A Wrinkle in Time Quintet, #4)",Madeleine L Engle
4.01,0099448769,https://www.goodreads.com/author/show/3354.Haruki_Murakami,1988.0,/genres/fiction|/genres/cultural|/genres/japan|/genres/asian-literature|/genres/japanese-literature|/genres/magical-realism|/genres/literature|/genres/contemporary|/genres/fantasy|/genres/novels|/genres/mystery|/genres/cultural|/genres/asia,"Dance Dance Dance (The Rat, #4)",Haruki Murakami
4.01,0684193957,https://www.goodreads.com/author/show/1025097.Patricia_Cornwell,1992.0,/genres/mystery|/genres/mystery|/genres/crime|/genres/fiction|/genres/thriller|/genres/thriller|/genres/mystery-thriller|/genres/suspense|/genres/mystery|/genres/murder-mystery|/genres/mystery|/genres/detective|/genres/adult|/genres/adult-fiction,"All That Remains (Kay Scarpetta, #3)",Patricia Cornwell
4.01,0312362080,https://www.goodreads.com/author/show/2384.Janet_Evanovich,1994.0,/genres/mystery|/genres/fiction|/genres/womens-fiction|/genres/chick-lit|/genres/humor|/genres/romance|/genres/mystery|/genres/crime|/genres/humor|/genres/funny|/genres/adult|/genres/contemporary|/genres/humor|/genres/comedy,"One for the Money (Stephanie Plum, #1)",Janet Evanovich
4.01,0312423209,https://www.goodreads.com/author/show/235.Thomas_Pynchon,1997.0,/genres/fiction|/genres/historical-fiction|/genres/literature|/genres/novels|/genres/contemporary|/genres/literature|/genres/american,Mason and Dixon,Thomas Pynchon
4.01,0451456890,https://www.goodreads.com/author/show/16143.Kate_Forsyth,1997.0,/genres/fantasy|/genres/fantasy|/genres/magic|/genres/fantasy|/genres/epic-fantasy|/genres/fantasy|/genres/dragons|/genres/fiction|/genres/fantasy|/genres/high-fantasy|/genres/young-adult|/genres/science-fiction-fantasy|/genres/fantasy|/genres/paranormal|/genres/adventure,"The Witches of Eileanan (The Witches of Eileanan, #1)",Kate Forsyth
4.01,0425170349,https://www.goodreads.com/author/show/3892.Tom_Clancy,1998.0,/genres/fiction|/genres/thriller|/genres/war|/genres/military|/genres/action|/genres/adventure|/genres/spy-thriller|/genres/espionage|/genres/suspense|/genres/war|/genres/terrorism|/genres/thriller|/genres/mystery-thriller|/genres/war,"Rainbow Six (John Clark, #2)",Tom Clancy
4.01,0060838744,https://www.goodreads.com/author/show/5234.Sena_Jeter_Naslund,1999.0,/genres/historical-fiction|/genres/book-club|/genres/literature|/genres/novels|/genres/fiction|/genres/literary-fiction|/genres/contemporary|/genres/womens|/genres/adult|/genres/romance,"Ahab's Wife, or The Star-Gazer",Sena Jeter Naslund
4.01,0440244161,https://www.goodreads.com/author/show/48206.Karen_Marie_Moning,1999.0,/genres/romance|/genres/science-fiction|/genres/time-travel|/genres/romance|/genres/paranormal-romance|/genres/romance|/genres/historical-romance|/genres/fantasy|/genres/paranormal|/genres/fantasy|/genres/historical-fiction|/genres/fairies|/genres/fae|/genres/adult|/genres/fiction,"Beyond the Highland Mist (Highlander, #1)",Karen Marie Moning
4.01,0440228654,https://www.goodreads.com/author/show/3878.Adeline_Yen_Mah,1999.0,/genres/non-fiction|/genres/biography|/genres/autobiography|/genres/memoir|/genres/cultural|/genres/china|/genres/academic|/genres/school|/genres/biography|/genres/autobiography|/genres/cultural|/genres/asia|/genres/history|/genres/childrens|/genres/academic|/genres/read-for-school,Chinese Cinderella,Adeline Yen Mah
4.01,0060894083,https://www.goodreads.com/author/show/3151.Matt_Ridley,1999.0,/genres/science|/genres/non-fiction|/genres/science|/genres/biology|/genres/biology|/genres/genetics|/genres/biology|/genres/evolution|/genres/science|/genres/popular-science|/genres/health|/genres/medicine|/genres/history,Genome,Matt Ridley
4.01,0886779065,https://www.goodreads.com/author/show/6587.Tad_Williams,1999.0,/genres/fantasy|/genres/science-fiction|/genres/fiction|/genres/science-fiction-fantasy|/genres/science-fiction|/genres/cyberpunk|/genres/adventure|/genres/fantasy|/genres/epic-fantasy|/genres/speculative-fiction|/genres/epic|/genres/fantasy|/genres/urban-fantasy,"Mountain of Black Glass (Otherland, #3)",Tad Williams
4.01,0345490657,https://www.goodreads.com/author/show/9550.Laurell_K_Hamilton,2000.0,/genres/fantasy|/genres/fantasy|/genres/urban-fantasy|/genres/fantasy|/genres/paranormal|/genres/romance|/genres/romance|/genres/paranormal-romance|/genres/fairies|/genres/fae|/genres/fiction|/genres/adult-fiction|/genres/erotica|/genres/paranormal|/genres/fairies|/genres/adult,"A Kiss of Shadows (Merry Gentry, #1)",Laurell K Hamilton
4.01,0446678457,https://www.goodreads.com/author/show/3499.Lalita_Tademy,2001.0,/genres/historical-fiction|/genres/fiction|/genres/book-club|/genres/cultural|/genres/african-american|/genres/american|/genres/southern|/genres/adult|/genres/adult-fiction|/genres/novels|/genres/literature|/genres/family,Cane River,Lalita Tademy
4.01,0060575808,https://www.goodreads.com/author/show/13677.Gail_Carson_Levine,2001.0,/genres/fantasy|/genres/young-adult|/genres/fantasy|/genres/fairy-tales|/genres/fiction|/genres/romance|/genres/childrens|/genres/adventure|/genres/fantasy|/genres/magic|/genres/fantasy|/genres/dragons|/genres/childrens|/genres/middle-grade,The Two Princesses of Bamarre,Gail Carson Levine
4.01,0312291450,https://www.goodreads.com/author/show/1362939.Bruce_Campbell,2001.0,/genres/non-fiction|/genres/biography|/genres/humor|/genres/biography|/genres/autobiography|/genres/autobiography|/genres/memoir|/genres/culture|/genres/film|/genres/media-tie-in|/genres/movies|/genres/humor|/genres/comedy|/genres/biography-memoir|/genres/history,If Chins Could Kill,Bruce Campbell
4.01,1931561486,https://www.goodreads.com/author/show/18686.Craig_Clevenger,2002.0,/genres/fiction|/genres/thriller|/genres/dark|/genres/contemporary|/genres/mystery|/genres/noir|/genres/literature|/genres/mystery|/genres/crime|/genres/mystery|/genres/novels|/genres/academic|/genres/college,The Contortionist's Handbook,Craig Clevenger
4.01,1582349827,https://www.goodreads.com/author/show/23138.Mary_Hoffman,2003.0,/genres/fantasy|/genres/young-adult|/genres/science-fiction|/genres/time-travel|/genres/historical-fiction|/genres/fiction|/genres/adventure|/genres/romance|/genres/fantasy|/genres/magic|/genres/childrens|/genres/cultural|/genres/italy,"City of Stars (Stravaganza, #2)",Mary Hoffman
4.01,0060837055,https://www.goodreads.com/author/show/9388.Louise_Erdrich,2003.0,/genres/fiction|/genres/historical-fiction|/genres/book-club|/genres/literary-fiction|/genres/adult-fiction|/genres/war|/genres/cultural|/genres/germany|/genres/novels|/genres/history|/genres/world-war-ii|/genres/literature,The Master Butchers Singing Club,Louise Erdrich
4.01,0743471792,https://www.goodreads.com/author/show/38234.Michael_Z_Williamson,2003.0,/genres/science-fiction|/genres/fiction|/genres/war|/genres/military|/genres/science-fiction|/genres/military-science-fiction|/genres/science-fiction|/genres/space-opera|/genres/war|/genres/fantasy|/genres/space|/genres/science-fiction-fantasy|/genres/sci-fi-fantasy,Freehold,Michael Z Williamson
4.01,0749935081,https://www.goodreads.com/author/show/41313.Susan_Elizabeth_Phillips,2004.0,/genres/romance|/genres/romance|/genres/contemporary-romance|/genres/contemporary|/genres/womens-fiction|/genres/chick-lit|/genres/fiction|/genres/humor,Ain't She Sweet,Susan Elizabeth Phillips
4.01,0441013333,https://www.goodreads.com/author/show/17061.Charlaine_Harris,2005.0,/genres/paranormal|/genres/vampires|/genres/fantasy|/genres/fantasy|/genres/paranormal|/genres/fantasy|/genres/urban-fantasy|/genres/fiction|/genres/romance|/genres/mystery|/genres/romance|/genres/paranormal-romance|/genres/fantasy|/genres/supernatural|/genres/adult,"Dead as a Doornail (Sookie Stackhouse, #5)",Charlaine Harris
4.01,1400032059,https://www.goodreads.com/author/show/22004.Charles_C_Mann,2005.0,/genres/history|/genres/non-fiction|/genres/anthropology|/genres/history|/genres/american-history|/genres/science|/genres/history|/genres/world-history,1491,Charles C Mann
4.01,9896370974,https://www.goodreads.com/author/show/346732.George_R_R_Martin,2005.0,/genres/fantasy|/genres/fiction|/genres/fantasy|/genres/epic-fantasy|/genres/fantasy|/genres/high-fantasy|/genres/novels|/genres/fantasy|/genres/dragons|/genres/european-literature|/genres/portuguese-literature|/genres/literature|/genres/american|/genres/epic|/genres/adult,O Festim dos Corvos,George R R Martin
4.01,0307346609,https://www.goodreads.com/author/show/5791.Max_Brooks,2006.0,/genres/science-fiction|/genres/fantasy|/genres/horror|/genres/zombies|/genres/science-fiction|/genres/dystopia|/genres/science-fiction|/genres/apocalyptic|/genres/war|/genres/book-club|/genres/science-fiction-fantasy,World War Z,Max Brooks
4.01,0060887303,https://www.goodreads.com/author/show/93970.Sara_Shepard,2006.0,/genres/young-adult|/genres/mystery|/genres/womens-fiction|/genres/chick-lit|/genres/contemporary|/genres/romance|/genres/young-adult|/genres/teen,"Pretty Little Liars (Pretty Little Liars, #1)",Sara Shepard
4.01,0060515228,https://www.goodreads.com/author/show/1221698.Neil_Gaiman,2006.0,/genres/fantasy|/genres/short-stories|/genres/fiction|/genres/horror|/genres/science-fiction-fantasy|/genres/science-fiction|/genres/fantasy|/genres/urban-fantasy|/genres/poetry|/genres/anthologies|/genres/contemporary,Fragile Things,Neil Gaiman
4.01,0345443586,https://www.goodreads.com/author/show/9550.Laurell_K_Hamilton,2006.0,/genres/fantasy|/genres/fantasy|/genres/urban-fantasy|/genres/fantasy|/genres/paranormal|/genres/romance|/genres/romance|/genres/paranormal-romance|/genres/fairies|/genres/fae|/genres/fiction|/genres/adult-fiction|/genres/erotica|/genres/fantasy|/genres/supernatural|/genres/fantasy|/genres/magic,"Mistral's Kiss (Merry Gentry, #5)",Laurell K Hamilton
4.01,0446618470,https://www.goodreads.com/author/show/16202.Elizabeth_Hoyt,2006.0,/genres/romance|/genres/historical-romance|/genres/romance|/genres/historical-fiction|/genres/regency|/genres/fiction|/genres/adult|/genres/historical-romance|/genres/regency-romance|/genres/historical-romance|/genres/georgian-romance|/genres/european-literature|/genres/british-literature|/genres/adult-fiction|/genres/erotica,"The Raven Prince (Princes Trilogy, #1)",Elizabeth Hoyt
4.01,0525950125,https://www.goodreads.com/author/show/24689.Harlan_Coben,2007.0,/genres/mystery|/genres/fiction|/genres/thriller|/genres/mystery|/genres/crime|/genres/suspense|/genres/thriller|/genres/mystery-thriller|/genres/adult|/genres/book-club|/genres/adult-fiction|/genres/mystery|/genres/murder-mystery,The Woods,Harlan Coben
4.01,0316143472,https://www.goodreads.com/author/show/2849.David_Sedaris,2007.0,/genres/humor|/genres/non-fiction|/genres/autobiography|/genres/memoir|/genres/writing|/genres/essays|/genres/short-stories|/genres/humor|/genres/comedy|/genres/humor|/genres/funny|/genres/biography|/genres/book-club|/genres/biography-memoir,When You Are Engulfed in Flames,David Sedaris
4.01,1416586288,https://www.goodreads.com/author/show/3275.Jeannette_Walls,2008.0,/genres/book-club|/genres/fiction|/genres/historical-fiction|/genres/adult|/genres/biography-memoir|/genres/adult-fiction|/genres/western|/genres/novels|/genres/family|/genres/contemporary,Half Broke Horses,Jeannette Walls
4.01,1416968237,https://www.goodreads.com/author/show/151371.Jenny_Han,2009.0,/genres/young-adult|/genres/contemporary|/genres/romance|/genres/womens-fiction|/genres/chick-lit|/genres/realistic-fiction|/genres/fiction|/genres/young-adult|/genres/teen,"The Summer I Turned Pretty (Summer, #1)",Jenny Han
4.01,144014074X,https://www.goodreads.com/author/show/363635.Linda_Masemore_Pirrung,2009.0,/genres/romance|/genres/womens-fiction|/genres/chick-lit|/genres/adult|/genres/romance|/genres/contemporary-romance|/genres/fiction,Explosion in Paris,Linda Masemore Pirrung
4.01,0385528779,https://www.goodreads.com/author/show/3472.Margaret_Atwood,2009.0,/genres/fiction|/genres/science-fiction|/genres/science-fiction|/genres/dystopia|/genres/apocalyptic|/genres/post-apocalyptic|/genres/cultural|/genres/canada|/genres/fantasy|/genres/speculative-fiction,"The Year of the Flood (MaddAddam Trilogy, #2)",Margaret Atwood
4.01,054506046X,https://www.goodreads.com/author/show/11912.Jude_Watson,2009.0,/genres/mystery|/genres/adventure|/genres/young-adult|/genres/fiction|/genres/childrens|/genres/fantasy|/genres/childrens|/genres/middle-grade|/genres/childrens|/genres/juvenile|/genres/action|/genres/realistic-fiction,"In Too Deep (The 39 Clues, #6)",Jude Watson
4.01,-1,https://www.goodreads.com/author/show/341493.Craig_Silvey,2009.0,/genres/young-adult|/genres/mystery|/genres/fiction|/genres/historical-fiction|/genres/cultural|/genres/australia|/genres/book-club|/genres/realistic-fiction|/genres/young-adult|/genres/coming-of-age|/genres/young-adult|/genres/teen|/genres/contemporary,Jasper Jones,Craig Silvey
4.01,0345504968,https://www.goodreads.com/author/show/45315.Justin_Cronin,2010.0,/genres/horror|/genres/science-fiction|/genres/fiction|/genres/fantasy|/genres/science-fiction-fantasy|/genres/fantasy|/genres/urban-fantasy|/genres/literature|/genres/american|/genres/contemporary|/genres/apocalyptic|/genres/post-apocalyptic|/genres/novels,"The Passage (The Passage, #1)",Justin Cronin
4.01,0849946158,https://www.goodreads.com/author/show/3446736.Todd_Burpo,2010.0,/genres/non-fiction|/genres/christian|/genres/religion|/genres/book-club|/genres/spirituality|/genres/inspirational|/genres/biography|/genres/autobiography|/genres/memoir|/genres/religion|/genres/christianity,Heaven is for Real,Todd Burpo
4.01,-1,https://www.goodreads.com/author/show/4134859.Jessica_Shirvington,2010.0,/genres/paranormal|/genres/angels|/genres/young-adult|/genres/fantasy|/genres/paranormal|/genres/fantasy|/genres/romance|/genres/romance|/genres/paranormal-romance|/genres/fantasy|/genres/supernatural|/genres/fantasy|/genres/urban-fantasy,"Embrace (The Violet Eden Chapters, #1)",Jessica Shirvington
4.01,0061869708,https://www.goodreads.com/author/show/93970.Sara_Shepard,2010.0,/genres/young-adult|/genres/mystery|/genres/contemporary|/genres/womens-fiction|/genres/chick-lit|/genres/fiction|/genres/romance,"The Lying Game (The Lying Game, #1)",Sara Shepard
4.01,0778303918,https://www.goodreads.com/author/show/445303.Maria_V_Snyder,2010.0,/genres/fantasy|/genres/young-adult|/genres/fantasy|/genres/magic|/genres/romance|/genres/fiction|/genres/adventure|/genres/fantasy|/genres/high-fantasy|/genres/fantasy|/genres/paranormal|/genres/young-adult|/genres/young-adult-fantasy|/genres/science-fiction-fantasy,"Spy Glass (Glass, #3)",Maria V Snyder
4.01,0385907508,https://www.goodreads.com/author/show/3449712.Clare_Vanderpool,2010.0,/genres/historical-fiction|/genres/young-adult|/genres/fiction|/genres/childrens|/genres/childrens|/genres/middle-grade|/genres/childrens|/genres/juvenile|/genres/mystery|/genres/book-club,Moon Over Manifest,Clare Vanderpool
4.01,0525423281,https://www.goodreads.com/author/show/3095893.Stephanie_Perkins,2011.0,/genres/realistic-fiction|/genres/fiction|/genres/young-adult|/genres/contemporary|/genres/young-adult|/genres/teen|/genres/romance|/genres/romance|/genres/contemporary-romance|/genres/young-adult|/genres/high-school|/genres/humor|/genres/funny|/genres/family,"Lola and the Boy Next Door (Anna and the French Kiss, #2)",Stephanie Perkins
4.01,1937085732,https://www.goodreads.com/author/show/3433502.Lindsay_Anne_Kendal,2011.0,/genres/paranormal|/genres/vampires|/genres/fantasy|/genres/paranormal|/genres/young-adult|/genres/horror|/genres/fantasy|/genres/romance|/genres/paranormal|/genres/witches|/genres/paranormal|/genres/angels|/genres/fantasy|/genres/magic|/genres/paranormal|/genres/demons,"Torment (Bloodlines, #2)",Lindsay Anne Kendal
4.01,006200395X,https://www.goodreads.com/author/show/50873.L_J_Smith,2011.0,/genres/paranormal|/genres/vampires|/genres/young-adult|/genres/fantasy|/genres/fantasy|/genres/paranormal|/genres/romance|/genres/fantasy|/genres/supernatural|/genres/romance|/genres/paranormal-romance|/genres/fantasy|/genres/urban-fantasy|/genres/paranormal|/genres/witches|/genres/fiction,"The Craving (The Vampire Diaries: Stefan's Diaries, #3)",L J Smith
4.01,184149593X,https://www.goodreads.com/author/show/15890.Trudi_Canavan,2011.0,/genres/fantasy|/genres/fantasy|/genres/magic|/genres/fiction|/genres/fantasy|/genres/high-fantasy|/genres/fantasy|/genres/epic-fantasy|/genres/young-adult|/genres/adventure|/genres/romance|/genres/science-fiction-fantasy|/genres/adult,"The Rogue (Traitor Spy Trilogy, #2)",Trudi Canavan
4.01,0375424148,https://www.goodreads.com/author/show/14151.Craig_Thompson,2011.0,/genres/sequential-art|/genres/graphic-novels|/genres/sequential-art|/genres/comics|/genres/fiction|/genres/graphic-novels-comics|/genres/fantasy|/genres/religion|/genres/adult|/genres/romance|/genres/historical-fiction|/genres/religion|/genres/islam,Habibi,Craig Thompson
4.01,-1,https://www.goodreads.com/author/show/240840.Evangeline_Anderson,2011.0,/genres/romance|/genres/science-fiction|/genres/science-fiction|/genres/aliens|/genres/fantasy|/genres/paranormal|/genres/romance|/genres/paranormal-romance|/genres/adult-fiction|/genres/erotica|/genres/romance|/genres/science-fiction-romance|/genres/fantasy|/genres/adult|/genres/romance|/genres/erotic-romance,"Hunted (Brides of the Kindred, #2)",Evangeline Anderson
4.01,0670023485,https://www.goodreads.com/author/show/3849415.Deborah_Harkness,2012.0,/genres/fantasy|/genres/fiction|/genres/fantasy|/genres/paranormal|/genres/historical-fiction|/genres/romance|/genres/paranormal|/genres/vampires|/genres/paranormal|/genres/witches|/genres/science-fiction|/genres/time-travel|/genres/fantasy|/genres/supernatural|/genres/fantasy|/genres/magic,"Shadow of Night (All Souls Trilogy, #2)",Deborah Harkness
4.01,1907411216,https://www.goodreads.com/author/show/5430378.C_J_Daugherty,2012.0,/genres/young-adult|/genres/mystery|/genres/fantasy|/genres/paranormal|/genres/romance|/genres/fantasy|/genres/paranormal|/genres/vampires|/genres/thriller|/genres/school-stories|/genres/boarding-school|/genres/fiction|/genres/contemporary,"Night School (Night School, #1)",C J Daugherty
4.01,-1,https://www.goodreads.com/author/show/5085738.J_Sterling,2012.0,/genres/new-adult|/genres/romance|/genres/sports-and-games|/genres/sports|/genres/contemporary|/genres/academic|/genres/college|/genres/young-adult|/genres/romance|/genres/contemporary-romance|/genres/contemporary-romance|/genres/sports-romance|/genres/womens-fiction|/genres/chick-lit|/genres/love,"The Perfect Game (The Perfect Game, #1)",J Sterling
4.01,-1,https://www.goodreads.com/author/show/3297510.Lacey_Weatherford,2012.0,/genres/romance|/genres/young-adult|/genres/contemporary|/genres/new-adult|/genres/young-adult|/genres/high-school|/genres/romance|/genres/contemporary-romance|/genres/young-adult|/genres/young-adult-romance|/genres/realistic-fiction|/genres/love|/genres/womens-fiction|/genres/chick-lit,"Crush (Crush, #1)",Lacey Weatherford
4.01,1423168232,https://www.goodreads.com/author/show/164187.Jennifer_Lynn_Barnes,2013.0,/genres/young-adult|/genres/mystery|/genres/thriller|/genres/fantasy|/genres/paranormal|/genres/romance|/genres/mystery|/genres/crime|/genres/contemporary|/genres/young-adult|/genres/teen|/genres/fantasy|/genres/fiction,"The Naturals (The Naturals, #1)",Jennifer Lynn Barnes
4.01,-1,https://www.goodreads.com/author/show/7373567.Lili_St_Germain,2014.0,/genres/dark|/genres/romance|/genres/adult-fiction|/genres/erotica|/genres/new-adult|/genres/sociology|/genres/abuse|/genres/contemporary|/genres/adult,"Seven Sons (Gypsy Brothers, #1)",Lili St Germain
4.0,0451529308,https://www.goodreads.com/author/show/1315.Louisa_May_Alcott,1868.0,/genres/classics|/genres/young-adult|/genres/historical-fiction|/genres/romance|/genres/literature|/genres/childrens|/genres/classics|/genres/classic-literature|/genres/literature|/genres/19th-century|/genres/womens-fiction|/genres/chick-lit|/genres/literature|/genres/american,"Little Women (Little Women, #1)",Louisa May Alcott
4.0,014044923X,https://www.goodreads.com/author/show/1938.Friedrich_Nietzsche,1886.0,/genres/non-fiction|/genres/classics|/genres/european-literature|/genres/german-literature|/genres/philosophy|/genres/religion|/genres/philosophy|/genres/theory|/genres/history|/genres/literature|/genres/19th-century,Beyond Good and Evil,Friedrich Nietzsche
4.0,9725681363,https://www.goodreads.com/author/show/6913270.E_a_de_Queir_s,1888.0,/genres/classics|/genres/european-literature|/genres/portuguese-literature|/genres/romance|/genres/fiction|/genres/cultural|/genres/portugal|/genres/historical-fiction|/genres/literature|/genres/academic|/genres/school,Os Maias,E a de Queir s
4.0,0805211063,https://www.goodreads.com/author/show/5223.Franz_Kafka,1926.0,/genres/fiction|/genres/classics|/genres/literature|/genres/european-literature|/genres/german-literature|/genres/novels|/genres/philosophy|/genres/european-literature|/genres/czech-literature|/genres/literature|/genres/20th-century,The Castle,Franz Kafka
